UTCTime       Week    GPSTime       Latitude      Longitude        H-Ell       X-ECEF       Y-ECEF       Z-ECEF   VX-ECEF   VY-ECEF   VZ-ECEF     VEast    VNorth       VUp VelBdyX VelBdyY VelBdyZ AccBdyX AccBdyY AccBdyZ           Roll          Pitch        Heading Q     SDX-ECEF     SDY-ECEF     SDZ-ECEF       SDEast      SDNorth     SDHeight         HdngSD     SD-VN     SD-VE     SD-VH         RollSD        PitchSD        AzStDev
         (sec)    (weeks)      (sec)          (deg)          (deg)          (m)          (m)          (m)          (m)     (m/s)     (m/s)     (m/s)     (m/s)     (m/s)     (m/s)   (m/s)   (m/s)   (m/s) (m/s^2) (m/s^2) (m/s^2)          (deg)          (deg)          (deg)            (m)          (m)          (m)          (m)          (m)          (m)          (deg)     (m/s)     (m/s)     (m/s)          (deg)          (deg)          (deg)
1739447639.300 2353.00000 388457.300  22.2930575524 114.1742057054        3.197 -2417865.431  5386478.884  2404470.861    -0.012    -0.002    -0.000     0.012    -0.002     0.003   0.012  -0.001   0.002   0.046  -0.053   0.087  -4.6126655024   0.0670848460   0.1372432798 1        0.004        0.005        0.004        0.003        0.004        0.006   0.0207313560     0.002     0.001     0.001   0.0034405517   0.0036719409   0.0000000000
1739447639.400 2353.00000 388457.400  22.2930575522 114.1742057121        3.197 -2417865.431  5386478.884  2404470.861    -0.013    -0.012     0.000     0.017     0.002    -0.005   0.016   0.002  -0.006  -0.002   0.116  -0.181  -4.5642791456   0.0450488167   0.2228720996 1        0.004        0.005        0.004        0.003        0.004        0.006   0.0207309239     0.002     0.001     0.001   0.0034310396   0.0036635380   0.0000000000
1739447639.500 2353.00000 388457.500  22.2930575516 114.1742057145        3.197 -2417865.432  5386478.884  2404470.861    -0.016    -0.016     0.003     0.021     0.006    -0.006   0.021   0.006  -0.008   0.003   0.038  -0.017  -4.5535734824   0.1006744142   0.2384335217 1        0.004        0.005        0.004        0.003        0.004        0.006   0.0207335278     0.002     0.001     0.001   0.0034291854   0.0036624139   0.0000000000
1739447639.600 2353.00000 388457.600  22.2930575538 114.1742057160        3.197 -2417865.432  5386478.883  2404470.861    -0.011    -0.011     0.010     0.014     0.011    -0.001   0.014   0.011  -0.002  -0.056  -0.021   0.200  -4.6129864570   0.1780725035   0.2091869839 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0207393151     0.002     0.001     0.001   0.0034351386   0.0036687143   0.0000000000
1739447639.700 2353.00000 388457.700  22.2930575543 114.1742057160        3.197 -2417865.432  5386478.883  2404470.861    -0.011    -0.010    -0.005     0.014    -0.003    -0.006   0.013  -0.003  -0.007  -0.062  -0.022  -0.145  -4.6848181346   0.1592477879   0.2040703278 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0207483750     0.002     0.001     0.001   0.0034487785   0.0036823440   0.0000000000
1739447639.800 2353.00000 388457.800  22.2930575528 114.1742057145        3.197 -2417865.431  5386478.883  2404470.861    -0.009    -0.003    -0.004     0.009    -0.004    -0.001   0.009  -0.004  -0.002   0.058  -0.087   0.131  -4.7173964380   0.0636213778   0.2149766684 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0207601860     0.002     0.001     0.001   0.0034685070   0.0037018070   0.0000000000
1739447639.900 2353.00000 388457.900  22.2930575493 114.1742057133        3.197 -2417865.431  5386478.883  2404470.861    -0.008    -0.005    -0.007     0.009    -0.006    -0.004   0.009  -0.006  -0.004  -0.059   0.038  -0.062  -4.7224098256  -0.0766017186   0.1447090249 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0207700264     0.002     0.001     0.001   0.0034832757   0.0037165578   0.0000000000
1739447640.000 2353.00000 388458.000  22.2930575463 114.1742057110        3.197 -2417865.431  5386478.884  2404470.860    -0.005    -0.007    -0.005     0.007    -0.003    -0.006   0.007  -0.003  -0.006   0.031  -0.014  -0.055  -4.7181985809  -0.1346049748   0.1085583134 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0207768548     0.002     0.001     0.001   0.0034901751   0.0037238696   0.0000000000
1739447640.100 2353.00000 388458.100  22.2930575463 114.1742057135        3.197 -2417865.431  5386478.883  2404470.860     0.001    -0.008     0.001     0.002     0.003    -0.007   0.002   0.003  -0.007  -0.109   0.077   0.035  -4.7033961904  -0.1068651164   0.0330796684 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0207799170     0.002     0.001     0.001   0.0034880389   0.0037225920   0.0000000000
1739447640.200 2353.00000 388458.200  22.2930575485 114.1742057127        3.197 -2417865.431  5386478.883  2404470.861     0.007    -0.009     0.001    -0.002     0.005    -0.010  -0.003   0.005  -0.010  -0.032   0.068  -0.058  -4.6905390498  -0.0166557824  -0.0089381855 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0207792297     0.002     0.001     0.001   0.0034777767   0.0037135256   0.0000000000
